"";"from";"to";"weight";"width";"color";"edge.btweenness";"walktrap.community.x";"walktrap.community.y";"group"
"1187";"UAP_URB_ Grama";"AJU_MUT_ Grupo N.A. Glória";1;1;"gray";5,25753968253968;3;5;NA
"1188";"EA_DQCT_ Centro de Recuperação SOS Vida";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";85,2147724669464;7;8;NA
"1189";"EA_DQCT_ Centro de Recuperação SOS Vida";"EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)";1;1;"gray";37,5832128582129;7;5;NA
"1190";"EA_DQCT_ Centro de Recuperação SOS Vida";"EA_DQCT_ Associação Beneficente Cristã Restituir";1;1;"gray";77,1817528854293;7;5;NA
"1191";"EA_DQCT_ Centro de Recuperação SOS Vida";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";1;1;"gray";33,6323221109986;7;3;NA
"1192";"EA_DQCT_ Centro de Recuperação SOS Vida";"EA_DQCT_ Comunidade Terapêutica Família em Cristo";1;1;"gray";153,2;7;7;"7"
"1193";"EA_DQCT_ Centro de Recuperação SOS Vida";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";39,1166765166765;7;8;NA
"1194";"EA_DQCT_ Centro de Recuperação SOS Vida";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)";1;1;"gray";7,37364707364707;7;5;NA
"1195";"EA_DQCT_ Centro de Recuperação SOS Vida";"AJU_MUT_ Grupo N.A. Glória";1;1;"gray";4,52619047619048;7;5;NA
"1196";"EA_DQCT_ Centro de Recuperação SOS Vida";"AJU_MUT_ Grupo N.A. Libertação";1;1;"gray";13,7004329004329;7;18;NA
"1197";"EA_DQCT_ Centro de Recuperação SOS Vida";"AJU_MUT_ Grupo N.A. Caminho Verdade";1;1;"gray";13,675468975469;7;7;"7"
"1198";"EA_DQCT_ Centro de Recuperação SOS Vida";"AJU_MUT_ Grupo N.A Rendição";1;1;"gray";153;7;20;NA
"1199";"EA_DQCT_ Centro de Tratamento Deville";"AJU_MUT_ Grupo N.A. Libertação";1;1;"gray";1;14;18;NA
"1200";"AJU_MUT_ NARANON Grupo Parque Halfeld";"AJU_MUT_ NARANON Grupo Glória";1;1;"gray";1;11;19;NA
"1201";"AJU_MUT_ NARANON Grupo Parque Halfeld";"AJU_MUT_ NARANON Grupo Renascer";1;1;"gray";1;11;11;"11"
"1202";"ENT_SOC_ Fundação Maria Mãe";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";52,6251312040786;3;8;NA
"1203";"ENT_SOC_ Fundação Maria Mãe";"CAPS_AD";1;1;"gray";54,1534445087077;3;8;NA
"1204";"ENT_SOC_ Fundação Maria Mãe";"CRAS_AS_ CRAS Centro";1;1;"gray";3,85;3;8;NA
"1205";"ENT_SOC_ Fundação Maria Mãe";"EA_DQCT_ Associação Beneficente Cristã Restituir";1;1;"gray";211,982427148875;3;5;NA
"1206";"ENT_SOC_ Fundação Maria Mãe";"ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)";1;1;"gray";89,7502251833134;3;2;NA
"1207";"ENT_SOC_ Fundação Maria Mãe";"ACO_INS_ Casa da Cidadania";1;1;"gray";6,91461602724761;3;3;"3"
"1208";"ENT_SOC_ Fundação Maria Mãe";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";1;1;"gray";50,3969475750688;3;10;NA
"1209";"ENT_SOC_ Fundação Maria Mãe";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";1;1;"gray";8,78468196457327;3;3;"3"
"1210";"ENT_SOC_ Fundação Maria Mãe";"ENT_SOC_ Associação Casa Viva";1;1;"gray";19,3296285585759;3;4;NA
"1211";"ENT_SOC_ Fundação Maria Mãe";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";1;1;"gray";13,7214732879207;3;3;"3"
"1212";"ENT_SOC_ Fundação Maria Mãe";"AJU_MUT_ Pastoral da Sobriedade";1;1;"gray";119,94796508531;3;5;NA
"1213";"ENT_SOC_ Fundação Maria Mãe";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";7,33544866439603;3;3;"3"
"1214";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"CAPS_AD";1;1;"gray";301,520955101543;3;8;NA
"1215";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"EA_DQCT_ Centro de Recuperação Resgatando Vidas";1;1;"gray";31,5156710155431;3;5;NA
"1216";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"CRAS_AS_ CRAS Centro";1;1;"gray";17,8478687978688;3;8;NA
"1217";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"CRE_SOC_ CREAS Idoso e Mulher";1;1;"gray";151,624818367907;3;3;"3"
"1218";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"AJU_MUT_ Pastoral da Sobriedade";1;1;"gray";75,9324015445339;3;5;NA
"1219";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"ENT_SOC_ Fundação Maria Mãe";1;1;"gray";54,5711188811189;3;3;"3"
"1220";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";1;1;"gray";137,859836169163;3;15;NA
"1221";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"ACO_INS_ Sociedade São Vicente de Paulo";1;1;"gray";21,1660866910867;3;3;"3"
"1222";"UAP_URB_ Cidade do Sol";"CAPS_AD";1;1;"gray";184;8;8;"8"
"1223";"UAP_URB_ Cidade do Sol";"AJU_MUT_ Grupo A.A. Cidade do Sol";1;1;"gray";125,438095238095;8;1;NA
"1224";"UAP_URB_ Bairro Industrial";"CAPS_AD";1;1;"gray";184;8;8;"8"
"1225";"UAP_URB_ Bairro Industrial";"AJU_MUT_ Grupo A.A. Corrente da Sobriedade";1;1;"gray";131,250183150183;8;1;NA
"1226";"UAP_URB_ Milho Branco";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";52,6890015061606;8;8;"8"
"1227";"UAP_URB_ Milho Branco";"CAPS_AD";1;1;"gray";115,979292929293;8;8;"8"
"1228";"UAP_URB_ Milho Branco";"CRE_SOC_ CREAS Norte";1;1;"gray";14,9595238095238;8;8;"8"
"1229";"UAP_URB_ Milho Branco";"CRAS_AS_ CRAS Centro";1;1;"gray";3,75;8;8;"8"
"1230";"UAP_URB_ Milho Branco";"CAPS_CO_ CAPS IJ";1;1;"gray";4,16666666666667;8;3;NA
"1231";"UAP_URB_ Milho Branco";"AJU_MUT_ Grupo A.A. Milho Branco";1;1;"gray";131,498701298701;8;1;NA
"1232";"UAP_URB_ Nova Era";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";52,4692413866327;8;8;"8"
"1233";"UAP_URB_ Nova Era";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";45,2242939914531;8;8;"8"
"1234";"UAP_URB_ Nova Era";"CAPS_AD";1;1;"gray";75,8253968253968;8;8;"8"
"1235";"UAP_URB_ Nova Era";"CRE_SOC_ CREAS Norte";1;1;"gray";11,5579365079365;8;8;"8"
"1236";"UAP_URB_ Nova Era";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";9,93724000341648;8;8;"8"
"1237";"UAP_URB_ Nova Era";"AJU_MUT_ Grupo A.A. Nova Era";1;1;"gray";130,652564102564;8;1;NA
"1238";"UAP_URB_ Santa Cruz";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";55,6488884527194;8;8;"8"
"1239";"UAP_URB_ Santa Cruz";"CAPS_AD";1;1;"gray";97,2753968253968;8;8;"8"
"1240";"UAP_URB_ Santa Cruz";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";10,2955733367498;8;8;"8"
"1241";"UAP_URB_ Santa Cruz";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";16,264652014652;8;4;NA
"1242";"UAP_URB_ Santa Cruz";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";1;1;"gray";21,3484487734488;8;3;NA
"1243";"UAP_URB_ Santa Cruz";"AJU_MUT_ Grupo A.A União";1;1;"gray";63,8514067655372;8;1;NA
"1244";"UAP_URB_ São Judas Tadeu";"CAPS_AD";1;1;"gray";134,266666666667;8;8;"8"
"1245";"UAP_URB_ São Judas Tadeu";"CRE_SOC_ CREAS Norte";1;1;"gray";16,825;8;8;"8"
"1246";"UAP_URB_ São Judas Tadeu";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";10,7484533070211;8;8;"8"
"1247";"UAP_URB_ São Judas Tadeu";"CAPS_CO_ CAPS HU";1;1;"gray";17,1468415571357;8;3;NA
"1248";"UAP_URB_ São Judas Tadeu";"CAPS_CO_ CAPS IJ";1;1;"gray";10,3801948051948;8;3;NA
"1249";"UAP_URB_ São Judas Tadeu";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";2,1;8;4;NA
"1250";"UAP_URB_ São Judas Tadeu";"AJU_MUT_ Grupo A.A União";1;1;"gray";73,8333127420084;8;1;NA
"1251";"UAP_URB_ Marumbí";"CAPS_AD";1;1;"gray";122,92683982684;3;8;NA
"1252";"UAP_URB_ Marumbí";"CAPS_CO_ CAPS Leste";1;1;"gray";26,2969766792347;3;3;"3"
"1253";"UAP_URB_ Marumbí";"CRAS_AS_ CRAS Leste Linhares";1;1;"gray";14,7512626262626;3;3;"3"
"1254";"UAP_URB_ Marumbí";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";1;1;"gray";23,7375189424103;3;3;"3"
"1255";"UAP_URB_ Marumbí";"AJU_MUT_ Grupo A.A. Bonfim";1;1;"gray";129,845238095238;3;1;NA
"1256";"UAP_URB_ Marumbí";"AJU_MUT_ Grupo A.A Redenção Abolição";1;1;"gray";129,845238095238;3;1;NA
"1257";"UAP_URB_ Progresso";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";58,8386045241309;3;8;NA
"1258";"UAP_URB_ Progresso";"CAPS_AD";1;1;"gray";87,691571878414;3;8;NA
"1259";"UAP_URB_ Progresso";"CRE_SOC_ CREAS Norte";1;1;"gray";14,2384920634921;3;8;NA
"1260";"UAP_URB_ Progresso";"ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)";1;1;"gray";17,1545907309065;3;3;"3"
"1261";"UAP_URB_ Progresso";"CRAS_AS_ CRAS Leste Linhares";1;1;"gray";12,7839197352355;3;3;"3"
"1262";"UAP_URB_ Progresso";"AJU_MUT_ Grupo A.A. Progresso";1;1;"gray";130,606349206349;3;1;NA
"1263";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";45,8164759471396;3;8;NA
"1264";"CRE_SOC_ CREAS População de Rua (CentroPop)";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";39,8944925277925;3;8;NA
"1265";"CRE_SOC_ CREAS População de Rua (CentroPop)";"CAPS_AD";1;1;"gray";53,0881623233986;3;8;NA
"1266";"CRE_SOC_ CREAS População de Rua (CentroPop)";"EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)";1;1;"gray";35,3161017135448;3;5;NA
"1267";"CRE_SOC_ CREAS População de Rua (CentroPop)";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";7,8871970135128;3;4;NA
"1268";"CRE_SOC_ CREAS População de Rua (CentroPop)";"CAPS_CO_ CAPS HU";1;1;"gray";10,5772523714132;3;3;"3"
"1269";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ACO_INS_ Casa da Cidadania";1;1;"gray";6,06499278499278;3;3;"3"
"1270";"CRE_SOC_ CREAS População de Rua (CentroPop)";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";1;1;"gray";27,8444885206327;3;3;"3"
"1271";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ENT_SOC_ Associação Casa Viva";1;1;"gray";19,91685396069;3;4;NA
"1272";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";1;1;"gray";22,3658238820004;3;3;"3"
"1273";"CRE_SOC_ CREAS População de Rua (CentroPop)";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";1;1;"gray";12,421629247945;3;3;"3"
"1274";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ENT_SOC_ Casa São Camilo de Lelis";1;1;"gray";23,2675402212167;3;3;"3"
"1275";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";28,0287041460954;3;8;NA
"1276";"CRE_SOC_ CREAS População de Rua (CentroPop)";"ASS_HOS_ Casa de Saúde Esperança";1;1;"gray";18,9307492518948;3;4;NA
"1277";"CRE_SOC_ CREAS População de Rua (CentroPop)";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";4,21273448773449;3;4;NA
"1278";"CRE_SOC_ CREAS População de Rua (CentroPop)";"AJU_MUT_ Grupo A.A. Estrela do Oriente";1;1;"gray";77,408531126895;3;1;NA
"1279";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";1;1;"gray";1;12;12;"12"
"1280";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";"AJU_MUT_ Grupo de Amor Exigente Linhares";1;1;"gray";1;12;12;"12"
"1281";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";1;1;"gray";1;12;12;"12"
"1282";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";1;1;"gray";182;12;15;NA
"1283";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";1;1;"gray";1;12;12;"12"
"1284";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";"AJU_MUT_ Grupo de Amor Exigente Linhares";1;1;"gray";1;12;12;"12"
"1285";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";1;1;"gray";1;12;12;"12"
"1286";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";1;1;"gray";182;12;15;NA
"1287";"AJU_MUT_ Grupo de Amor Exigente Linhares";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";1;1;"gray";1;12;12;"12"
"1288";"AJU_MUT_ Grupo de Amor Exigente Linhares";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";1;1;"gray";1;12;12;"12"
"1289";"AJU_MUT_ Grupo de Amor Exigente Linhares";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";1;1;"gray";1;12;12;"12"
"1290";"AJU_MUT_ Grupo de Amor Exigente Linhares";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";1;1;"gray";182;12;15;NA
"1291";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";1;1;"gray";1;12;12;"12"
"1292";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";1;1;"gray";1;12;12;"12"
"1293";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";"AJU_MUT_ Grupo de Amor Exigente Linhares";1;1;"gray";1;12;12;"12"
"1294";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";1;1;"gray";182;12;15;NA
"1295";"UAP_URB_ Furtado de Menezes";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";171,12718377211;3;8;NA
"1296";"UAP_URB_ Furtado de Menezes";"CAPS_AD";1;1;"gray";252,770588847427;3;8;NA
"1297";"UAP_URB_ Furtado de Menezes";"ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco";1;1;"gray";33,9296080349856;3;4;NA
"1298";"UAP_URB_ Furtado de Menezes";"AJU_MUT_ Grupo A.A. Vinte e Cinco de Abril";1;1;"gray";127,892857142857;3;1;NA
"1299";"UAP_URB_ Furtado de Menezes";"CRAS_AS_ CRAS Sudeste Olavo Costa";1;1;"gray";3,75;3;3;"3"
"1300";"AJU_MUT_ Grupo A.A. Reunidos";"AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora";1;1;"gray";472,202337537265;1;1;"1"
"1301";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"CAPS_AD";1;1;"gray";699,416884985704;15;8;NA
"1302";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";200,990600894278;15;8;NA
"1303";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"AJU_MUT_ Grupo de Apoio Benfica de Amor Exigente (GABENAE)";1;1;"gray";149;15;12;NA
"1304";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"AJU_MUT_ Grupo de Apoio São Mateus de Amor Exigente (GASMAE)";1;1;"gray";149;15;12;NA
"1305";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"AJU_MUT_ Grupo de Amor Exigente Linhares";1;1;"gray";149;15;12;NA
"1306";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"AJU_MUT_ Grupo de Amor Exigente Santa Terezinha";1;1;"gray";149;15;12;NA
"1307";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";"ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)";1;1;"gray";103,908276772247;15;2;NA
"1308";"UAP_URB_ Jóquei Clube II";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";52,1836858310771;8;8;"8"
"1309";"UAP_URB_ Jóquei Clube II";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";41,042124105955;8;8;"8"
"1310";"UAP_URB_ Jóquei Clube II";"CAPS_AD";1;1;"gray";69,0674603174603;8;8;"8"
"1311";"UAP_URB_ Jóquei Clube II";"EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)";1;1;"gray";27,6935923693052;8;5;NA
"1312";"UAP_URB_ Jóquei Clube II";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";7,57168444786092;8;8;"8"
"1313";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";72,8291019438078;5;8;NA
"1314";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT";"CAPS_AD";1;1;"gray";102,16695151254;5;8;NA
"1315";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT";"EA_DQCT_ Centro de Recuperação SOS Vida";1;1;"gray";76,5276334776335;5;7;NA
"1316";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)";1;1;"gray";11,8844336219336;5;5;"5"
"1317";"EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";368;9;8;NA
"1318";"EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)";"EA_DQCT_ Centro Terapêutico Reconstruir (escritório)";1;1;"gray";1;9;9;"9"
"1319";"UAP_URB_ Bairro de Lourdes";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";38,1468099710747;4;8;NA
"1320";"UAP_URB_ Bairro de Lourdes";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";28,1353683889675;4;8;NA
"1321";"UAP_URB_ Bairro de Lourdes";"CAPS_AD";1;1;"gray";55,4351619141093;4;8;NA
"1322";"UAP_URB_ Bairro de Lourdes";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";35,564380060751;4;3;NA
"1323";"UAP_URB_ Bairro de Lourdes";"ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)";1;1;"gray";16,1704545454546;4;3;NA
"1324";"UAP_URB_ Bairro de Lourdes";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";9,87425147951464;4;4;"4"
"1325";"UAP_URB_ Bairro de Lourdes";"ACO_INS_ Casa da Cidadania";1;1;"gray";8,83307498057498;4;3;NA
"1326";"UAP_URB_ Bairro de Lourdes";"RES_TER_ Casa 1";1;1;"gray";20,3253872444746;4;3;NA
"1327";"UAP_URB_ Bairro de Lourdes";"RES_TER_ Casa 7";1;1;"gray";39,6782093025446;4;4;"4"
"1328";"UAP_URB_ Bairro de Lourdes";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";1;1;"gray";15,2793432894295;4;5;NA
"1329";"UAP_URB_ Bairro de Lourdes";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";9,8544073981574;4;3;NA
"1330";"UAP_URB_ Bairro de Lourdes";"RES_TER_ Casa 3";1;1;"gray";38,1429517704518;4;4;"4"
"1331";"UAP_URB_ Bairro de Lourdes";"RES_TER_ Casa 4";1;1;"gray";38,1429517704518;4;4;"4"
"1332";"UAP_URB_ Bairro de Lourdes";"RES_TER_ Casa 5";1;1;"gray";38,911542635878;4;4;"4"
"1333";"UAP_URB_ Bairro de Lourdes";"RES_TER_ Casa 6";1;1;"gray";28,2025993492024;4;4;"4"
"1334";"UAP_URB_ Bairro de Lourdes";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";1,29166666666667;4;4;"4"
"1335";"UAP_URB_ Vila Olavo Costa";"CAPS_AD";1;1;"gray";125,269310754605;3;8;NA
"1336";"UAP_URB_ Vila Olavo Costa";"ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)";1;1;"gray";21,0130443086325;3;3;"3"
"1337";"UAP_URB_ Vila Olavo Costa";"CRAS_AS_ CRAS Sudeste Olavo Costa";1;1;"gray";2,91666666666667;3;3;"3"
"1338";"UAP_URB_ Vila Olavo Costa";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";1;1;"gray";28,5193876385053;3;3;"3"
"1339";"UAP_URB_ Vila Olavo Costa";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";1;1;"gray";11,9560041285903;3;5;NA
"1340";"UAP_URB_ Cruzeiro do Sul";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";62,3556471306471;3;8;NA
"1341";"UAP_URB_ Cruzeiro do Sul";"CAPS_AD";1;1;"gray";88,0843882424765;3;8;NA
"1342";"UAP_URB_ Cruzeiro do Sul";"ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)";1;1;"gray";17,3569624819625;3;3;"3"
"1343";"UAP_URB_ Cruzeiro do Sul";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";1;1;"gray";12,9799160010316;3;5;NA
"1344";"UAP_URB_ Cruzeiro do Sul";"CRA_SOC_ CRAS Sul Ipiranga";1;1;"gray";13,6131030804944;3;4;NA
"1345";"UAP_URB_ Cruzeiro do Sul";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";1,51666666666667;3;4;NA
"1346";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";57,2861283643892;5;8;NA
"1347";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"CAPS_AD";1;1;"gray";74,1129917184265;5;8;NA
"1348";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"EA_DQCT_ Comunidade Terapêutica Geração de Adoradores – CTGA";1;1;"gray";9,45560731538992;5;5;"5"
"1349";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"EA_DQCT_ Centro de Recuperação Resgatando Vidas";1;1;"gray";4,02777777777778;5;5;"5"
"1350";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";1;1;"gray";4,625;5;10;NA
"1351";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";1;1;"gray";1,83333333333333;5;5;"5"
"1352";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";22,9008281573499;5;8;NA
"1353";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"EA_DQCT_ Centro de Recuperação SOS Vida";1;1;"gray";12,1388888888889;5;7;NA
"1354";"AJU_MUT_ Igreja Batista Resplandecente Estrela do Amanhã  IBREM";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT";1;1;"gray";1,33333333333333;5;5;"5"
"1355";"EA_DQCT_ Vila Verde (Unidade Borboleta)";"CAPS_AD";1;1;"gray";258,922619047619;6;8;NA
"1356";"EA_DQCT_ Vila Verde (Unidade Borboleta)";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";36,1612554112554;6;4;NA
"1357";"EA_DQCT_ Vila Verde (Unidade Borboleta)";"ENT_SOC_ Associação Casa Viva";1;1;"gray";65,4280303030303;6;4;NA
"1358";"EA_DQCT_ Vila Verde (Unidade Borboleta)";"EA_DQCT_ Vila Verde (Unidade Bromélias)";1;1;"gray";4,21978021978022;6;6;"6"
"1359";"EA_DQCT_ Vila Verde (Unidade Borboleta)";"ASS_HOS_ Clínica Vila Verde (Hospital Dia)";1;1;"gray";3,6;6;6;"6"
"1360";"EA_DQCT_ Vila Verde (Unidade Borboleta)";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";3;6;4;NA
"1361";"ASS_HOS_ Clínica Vila Verde (Hospital Dia)";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";183,476984126984;6;8;NA
"1362";"ASS_HOS_ Clínica Vila Verde (Hospital Dia)";"EA_DQCT_ Vila Verde (Unidade Bromélias)";1;1;"gray";149,28021978022;6;6;"6"
"1363";"ASS_HOS_ Clínica Vila Verde (Hospital Dia)";"EA_DQCT_ Vila Verde (Unidade Borboleta)";1;1;"gray";166,195231729055;6;6;"6"
"1364";"UAP_URB_ Ipiranga";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";70,3977132408654;3;8;NA
"1365";"UAP_URB_ Ipiranga";"CAPS_AD";1;1;"gray";96,6712594169117;3;8;NA
"1366";"UAP_URB_ Ipiranga";"CRE_SOC_ CREAS Infância e Juventude";1;1;"gray";13,8303932178932;3;3;"3"
